0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
4.818,6.481,36.655,37.277,2.819,37.986,72.509,3.264,32.816,99.83,2.557,97.76,97.228,2.568,30.0,30.0,3.056,2.818,3.291,3.14,2.562,2.956,3.226,2.561,60.525,62.423,315.894,0.002,-0.001,-0.149,0.003,4.599,5.383,69.868,,216.22,,60.011,,70.075,,219.76,,59.759,,69.892,,220.134,,59.965,,70.0,,219.595,,59.9,,69.914,,220.009,,59.762,,70.127,,219.35,,60.064,,91.477,,219.538,,59.984,,69.99,,219.574,,59.538,,10.002,37.634,26.812,42.419,39.6,40.104,25.957,41.207,40.259,42.33,32.263,38.399,22.657,37.387,33.957,36.542,16.175,1.029,3.819,1.871,1.948,576.31,1494.819,1478.877,1382.395,1416.253,,,,,3.656,1.106,1.12,1.106,1.098,0.372,0.37,0.383,0.39,3.674,1.122,1.062,1.098,1.096,0.358,0.369,0.353,0.354,-32.738,-21.333,10.874,-114.361,,-33.724,-25.529,51.255,-106.226,0.459,0.739,0.166,1.063,0.398,0.176,0.278,0.349,0.248,0.003,-0.057,-28.95,43.365,43.365,-21.333,77.803,77.803,-25.98,78.759,78.759,-24.959,38.833,38.833,-28.63,-50.952,-27.444,-25.821,45.969,50.565
4.695,6.368,36.37,38.869,2.637,37.986,72.509,3.387,32.0,98.294,2.612,95.8,94.857,2.604,30.0,30.0,2.924,2.637,3.415,3.396,2.612,2.742,3.287,2.604,59.601,61.61,314.327,0.002,-0.001,-0.149,0.003,4.564,5.545,68.908,,217.739,,59.262,,70.152,,219.515,,59.805,,69.224,,218.686,,59.667,,69.607,,219.216,,59.602,,69.545,,219.732,,59.766,,70.126,,220.045,,59.722,,91.366,,219.95,,60.041,,69.695,,219.858,,59.389,,9.968,37.708,26.812,42.357,39.6,39.929,26.424,41.065,40.612,42.42,31.813,38.457,19.175,36.166,34.992,36.615,16.023,1.041,3.818,1.856,1.962,580.154,1488.973,1468.432,1384.831,1419.601,,,,,3.663,1.099,1.116,1.102,1.093,0.371,0.375,0.379,0.384,3.681,1.113,1.058,1.085,1.091,0.355,0.363,0.348,0.353,-28.409,-19.838,9.871,-113.899,,-31.567,-23.61,54.944,-104.972,0.458,0.719,0.16,1.034,0.388,0.173,0.276,0.351,0.247,-0.001,0.018,-25.505,41.018,41.018,-19.838,79.359,79.359,-22.73,78.759,78.759,-23.468,37.432,37.432,-26.119,-52.064,-21.621,-23.157,45.758,49.946
4.672,6.196,36.342,36.565,2.549,39.147,73.933,3.301,32.01,99.48,2.454,95.8,94.857,2.451,30.0,30.0,2.797,2.549,3.299,3.55,2.454,2.528,3.128,2.451,60.828,61.61,314.915,0.002,-0.002,-0.149,0.003,4.532,5.462,70.171,,219.458,,59.865,,70.117,,219.991,,60.193,,70.236,,220.421,,59.974,,69.906,,220.506,,59.904,,69.913,,220.08,,60.505,,70.03,,220.309,,60.188,,93.12,,219.975,,60.142,,70.062,,220.591,,59.521,,9.992,38.217,26.812,42.015,39.6,40.15,26.065,41.078,40.976,42.297,32.161,38.12,21.884,36.041,33.536,36.673,16.137,1.047,3.905,1.909,1.996,584.119,1520.121,1478.526,1395.79,1443.266,,,,,3.674,1.1,1.111,1.097,1.088,0.374,0.378,0.385,0.388,3.69,1.102,1.053,1.086,1.082,0.359,0.368,0.351,0.357,-27.619,-27.468,4.302,-116.234,,-32.502,-25.276,54.655,-105.894,0.46,0.745,0.167,1.038,0.388,0.177,0.281,0.354,0.253,0.0,-0.072,-24.167,40.074,40.074,-27.468,80.066,80.066,-23.784,78.759,78.759,-24.459,37.432,37.432,-23.056,-56.924,-21.916,-23.082,46.741,49.946
4.864,6.266,35.129,33.771,2.861,39.147,73.933,3.373,32.022,99.405,2.636,95.8,94.857,2.483,30.0,30.0,3.232,2.861,3.373,3.555,2.636,3.041,3.156,2.483,61.023,61.604,315.876,0.002,-0.002,-0.149,0.003,4.458,5.362,70.088,,220.368,,60.048,,69.991,,219.989,,60.132,,69.747,,220.095,,60.0,,69.832,,220.068,,60.037,,70.347,,220.826,,60.679,,69.893,,220.159,,59.919,,93.842,,220.735,,59.952,,69.978,,219.838,,59.995,,10.058,38.287,26.812,41.689,39.6,39.798,25.658,40.942,41.729,42.2,31.853,39.682,22.61,36.351,33.858,36.546,15.857,0.997,3.924,1.892,2.032,588.042,1421.548,1390.098,1325.149,1351.333,,,,,3.677,1.103,1.112,1.098,1.088,0.379,0.379,0.384,0.39,3.694,1.104,1.055,1.078,1.09,0.363,0.371,0.359,0.364,-29.793,-21.049,10.32,-116.3,,-32.586,-24.083,54.019,-106.453,0.459,0.753,0.172,1.042,0.391,0.18,0.286,0.349,0.257,-0.003,-0.007,-27.029,42.449,42.449,-21.049,77.3,77.3,-23.561,78.759,78.759,-23.731,37.432,37.432,-27.237,-49.477,-22.113,-22.274,46.585,49.95
4.334,5.894,32.6,32.207,2.492,39.612,74.597,3.233,32.982,100.0,2.372,95.8,94.857,2.239,30.013,30.019,2.622,2.492,3.233,3.345,2.372,2.868,2.803,2.239,61.346,61.502,316.771,0.002,-0.002,-0.149,0.002,4.53,5.467,70.039,,219.852,,60.334,,69.835,,219.756,,60.063,,70.069,,220.475,,60.019,,69.997,,220.143,,59.94,,69.134,,220.025,,59.993,,70.035,,219.862,,59.881,,92.634,,220.242,,59.418,,69.881,,220.537,,61.226,,10.039,38.694,26.812,42.005,39.6,39.912,26.324,41.207,41.479,42.274,33.002,39.465,23.782,36.675,33.454,36.658,16.133,0.987,3.922,1.928,1.993,591.937,1414.46,1390.375,1309.233,1351.839,,,,,3.678,1.122,1.121,1.105,1.105,0.39,0.39,0.395,0.401,3.696,1.115,1.057,1.092,1.096,0.37,0.382,0.363,0.366,-29.849,-28.557,7.886,-116.134,,-34.195,-25.176,53.037,-108.197,0.458,0.759,0.17,1.031,0.386,0.182,0.292,0.383,0.261,0.0,-0.057,-26.436,42.628,42.628,-28.557,77.876,77.876,-24.181,78.921,78.921,-23.791,37.515,37.515,-25.266,-51.889,-23.944,-23.165,47.048,49.931
4.83,6.062,36.688,36.395,2.706,43.36,78.32,3.233,32.0,99.03,2.266,97.561,94.417,2.343,30.024,30.035,2.954,2.706,3.458,3.246,2.349,2.274,2.92,2.343,60.011,61.499,315.498,0.002,-0.002,-0.149,0.003,4.635,5.466,69.805,,219.788,,60.063,,70.097,,219.509,,59.921,,69.856,,220.121,,60.041,,69.971,,219.792,,60.032,,70.537,,220.17,,59.569,,69.929,,220.423,,59.963,,90.669,,220.044,,59.709,,69.996,,219.705,,59.629,,9.981,37.72,26.812,41.692,39.6,40.054,26.056,41.499,41.618,42.237,30.502,40.246,25.039,36.49,31.874,36.554,16.353,0.982,3.945,1.947,1.998,595.879,1418.443,1410.04,1323.67,1371.944,,,,,3.672,1.116,1.118,1.107,1.101,0.395,0.394,0.396,0.401,3.69,1.12,1.087,1.099,1.1,0.367,0.377,0.368,0.371,-29.996,-11.789,-8.413,-111.492,,-33.633,-24.845,53.696,-106.279,0.46,0.723,0.144,1.043,0.384,0.182,0.297,0.45,0.264,0.002,-0.017,-27.079,37.133,37.133,-11.789,85.625,85.625,-23.157,78.921,78.921,-23.71,37.673,37.673,-25.87,-69.33,-23.001,-23.211,47.872,49.983
4.656,6.09,36.299,38.147,2.65,43.472,78.439,3.079,32.0,97.942,2.466,97.561,94.641,2.335,30.024,30.035,2.896,2.65,3.182,3.102,2.501,2.504,2.861,2.335,60.057,61.493,315.114,0.002,-0.002,-0.149,0.003,4.71,5.317,70.137,,219.142,,60.023,,69.752,,219.985,,59.856,,69.86,,220.027,,60.105,,69.942,,220.426,,60.081,,70.081,,220.09,,60.044,,69.999,,219.567,,60.05,,93.805,,219.576,,61.425,,69.918,,219.848,,60.082,,10.041,37.761,26.812,41.619,39.6,40.145,26.304,41.295,41.517,42.113,31.835,39.528,17.753,36.523,34.353,36.598,16.758,0.962,3.692,1.878,1.814,599.742,1416.466,1398.367,1321.06,1359.028,,,,,3.67,1.087,1.092,1.071,1.076,0.333,0.333,0.336,0.344,3.686,1.107,1.074,1.088,1.092,0.358,0.368,0.354,0.356,-31.276,-23.592,-2.921,-117.122,,-34.204,-23.138,52.801,-106.178,0.459,0.721,0.146,1.038,0.386,0.215,0.238,0.392,0.254,-0.001,-0.019,-27.474,40.769,40.769,-23.592,83.308,83.308,-23.5,78.921,78.921,-22.599,37.858,37.858,-29.22,-66.185,-26.14,-25.147,47.256,50.038
4.616,5.981,34.614,36.04,2.403,43.915,79.236,3.419,33.104,100.0,2.435,98.748,96.471,2.217,30.252,30.36,2.576,2.403,3.419,3.546,2.469,2.71,2.788,2.217,59.239,61.967,315.965,0.002,-0.002,-0.149,0.003,4.442,5.48,69.991,,218.624,,60.488,,69.787,,219.584,,60.072,,70.108,,220.011,,60.02,,70.033,,219.428,,59.966,,70.223,,219.97,,59.438,,70.141,,219.403,,59.853,,93.313,,219.902,,59.86,,69.973,,220.081,,59.473,,10.018,36.302,26.812,42.145,39.6,40.111,25.789,42.469,40.216,42.247,31.977,39.436,22.189,36.762,32.993,36.583,16.532,1.011,3.662,1.793,1.869,603.557,1377.274,1392.799,1316.144,1353.505,,,,,3.639,1.078,1.076,1.065,1.077,0.331,0.332,0.334,0.34,3.656,1.095,1.075,1.074,1.079,0.349,0.357,0.342,0.347,-33.543,-24.35,-20.996,-114.941,,-34.882,-24.261,50.979,-107.954,0.461,0.695,0.13,1.055,0.393,0.213,0.273,0.389,0.239,0.004,0.001,-29.321,35.0,35.0,-24.35,90.0,90.0,-23.544,79.01,79.01,-23.392,37.858,37.858,-31.149,-85.962,-24.476,-24.296,48.62,50.384
4.651,6.179,34.694,32.874,2.573,44.28,79.758,3.498,32.01,97.669,2.787,98.748,96.471,2.494,30.256,30.366,2.72,2.573,3.498,3.684,2.787,3.021,3.181,2.494,58.86,62.031,315.528,0.002,-0.002,-0.149,0.003,4.432,5.381,70.053,,220.06,,59.995,,70.134,,221.402,,60.617,,70.046,,220.283,,60.064,,70.029,,219.663,,59.902,,69.761,,220.276,,60.35,,70.215,,219.927,,59.948,,91.744,,219.652,,60.008,,69.96,,218.687,,59.222,,9.897,36.326,26.812,42.523,39.6,40.239,25.676,41.579,40.285,42.213,30.208,39.377,24.258,36.568,32.299,36.647,16.098,1.076,3.718,1.795,1.923,607.3,1393.454,1363.066,1305.272,1359.402,,,,,3.64,1.09,1.091,1.083,1.083,0.336,0.339,0.341,0.348,3.657,1.111,1.074,1.095,1.096,0.357,0.368,0.356,0.359,-29.819,-37.988,-15.465,-118.04,,-35.393,-24.959,51.093,-107.732,0.459,0.687,0.13,1.053,0.392,0.226,0.227,0.302,0.249,-0.001,0.02,-25.525,35.781,35.781,-37.988,88.44,88.44,-25.435,78.514,78.514,-24.65,37.858,37.858,-27.33,-79.968,-26.362,-25.886,47.798,50.342
4.763,6.394,34.931,37.104,2.988,39.762,76.597,3.118,32.0,96.449,2.724,98.748,96.471,2.592,30.256,30.366,3.438,2.988,3.199,3.132,2.724,3.077,3.238,2.592,59.02,62.025,311.716,0.002,-0.002,-0.149,0.003,4.525,5.473,69.526,,219.266,,60.085,,69.689,,219.678,,59.704,,69.767,,219.623,,59.709,,69.997,,219.608,,59.817,,69.75,,219.939,,60.378,,69.763,,221.457,,59.763,,92.519,,219.984,,59.338,,69.887,,221.99,,59.449,,10.072,36.136,26.812,40.524,39.6,40.049,25.872,40.969,41.435,42.211,32.605,39.397,20.031,35.824,32.801,36.338,16.506,1.067,3.653,1.795,1.858,611.049,1381.931,1420.325,1351.677,1375.931,,,,,3.637,1.076,1.091,1.074,1.096,0.338,0.34,0.349,0.355,3.654,1.113,1.071,1.096,1.097,0.362,0.372,0.357,0.36,-28.403,-17.934,8.363,-120.535,,-37.535,-25.443,50.087,-105.362,0.46,0.699,0.149,1.049,0.386,0.231,0.308,0.063,0.25,-0.001,-0.032,-24.724,40.641,40.641,-17.934,80.707,80.707,-27.39,78.505,78.505,-24.89,37.894,37.894,-24.87,-53.134,-28.547,-25.363,45.387,50.347
4.554,6.383,33.035,37.571,2.907,38.139,75.461,3.022,32.0,96.449,2.817,97.501,94.69,2.567,30.25,30.36,3.494,2.907,3.022,3.072,2.818,3.162,3.218,2.567,59.452,61.885,312.752,0.002,-0.001,-0.148,0.003,4.291,5.457,69.984,,219.564,,59.953,,69.965,,220.006,,60.052,,70.076,,219.873,,60.0,,70.04,,221.4,,59.996,,70.202,,220.506,,60.306,,70.101,,220.291,,60.088,,91.913,,219.273,,60.102,,69.997,,219.95,,59.124,,9.918,35.475,26.812,40.78,39.6,40.125,26.058,41.398,41.184,42.308,33.876,39.809,22.485,36.443,31.615,36.493,17.286,1.028,3.77,1.889,1.881,614.797,1401.241,1455.909,1357.654,1392.573,,,,,3.649,1.07,1.097,1.071,1.088,0.345,0.347,0.354,0.361,3.666,1.112,1.068,1.091,1.092,0.362,0.378,0.36,0.363,-29.941,-30.723,28.12,-118.864,,-42.479,-25.902,48.772,-107.022,0.459,0.711,0.16,1.045,0.383,0.237,0.34,0.027,0.257,0.005,-0.019,-25.249,48.164,48.164,-30.723,70.506,70.506,-29.385,76.989,76.989,-25.251,38.044,38.044,-24.149,-31.393,-25.572,-22.451,43.537,50.072
4.208,6.206,32.364,36.609,2.796,35.555,73.652,2.711,32.018,96.462,2.618,97.501,94.69,2.544,30.25,30.36,3.169,2.796,2.711,2.918,2.618,2.753,3.19,2.544,59.057,61.94,312.771,0.002,-0.002,-0.149,0.003,4.364,5.309,69.926,,220.119,,60.006,,69.768,,220.233,,60.408,,69.883,,219.972,,59.873,,69.801,,219.86,,59.938,,69.734,,219.857,,60.033,,69.938,,219.777,,59.987,,92.266,,219.985,,59.979,,69.923,,220.956,,59.222,,10.046,35.578,26.412,40.865,39.6,40.135,26.478,41.162,41.885,42.427,33.467,39.231,20.055,36.451,32.384,36.719,16.765,1.08,3.721,1.839,1.881,618.547,1402.444,1429.686,1360.075,1404.205,,,,,3.654,1.072,1.072,1.078,1.093,0.346,0.346,0.349,0.356,3.671,1.118,1.076,1.086,1.088,0.367,0.376,0.357,0.363,-25.396,-28.991,34.515,-115.831,,-38.525,-25.531,50.839,-106.435,0.459,0.709,0.166,1.045,0.38,0.24,0.348,0.027,0.256,0.008,-0.013,-21.526,49.116,49.116,-24.821,68.29,68.29,-25.553,76.509,76.509,-25.188,38.044,38.044,-20.254,-23.8,-23.333,-22.946,42.829,50.026
4.275,6.172,29.377,36.503,2.365,35.058,76.109,2.708,35.953,100.0,2.49,96.953,93.908,2.451,30.252,30.362,2.449,2.365,2.923,2.708,2.533,2.505,3.072,2.451,56.647,61.786,313.162,0.002,-0.002,-0.149,0.003,4.372,5.47,68.974,,218.881,,59.816,,69.622,,219.678,,60.322,,69.958,,219.415,,59.994,,69.972,,219.295,,59.894,,70.275,,220.536,,60.021,,70.668,,221.011,,60.084,,92.862,,220.065,,59.559,,70.181,,221.611,,60.603,,9.998,35.972,26.412,41.132,39.6,39.947,26.191,41.033,41.364,42.181,33.442,39.457,18.696,36.53,33.535,36.682,16.665,1.035,3.83,1.89,1.94,622.319,1404.806,1454.503,1380.743,1397.287,,,,,3.649,1.065,1.067,1.079,1.109,0.347,0.348,0.359,0.367,3.667,1.113,1.084,1.089,1.086,0.363,0.373,0.36,0.364,-29.583,-15.39,-5.976,-114.733,,-33.257,-22.636,53.24,-106.535,0.459,0.636,0.128,1.039,0.383,0.246,0.342,0.027,0.259,0.014,0.0,-27.31,35.0,35.0,-15.39,90.0,90.0,-22.175,76.781,76.781,-21.637,38.044,38.044,-28.595,-71.662,-24.257,-23.595,45.368,49.984
4.29,5.932,29.242,32.295,2.955,33.758,73.274,2.583,38.098,100.0,2.471,97.09,94.003,2.378,30.253,30.365,3.204,2.955,2.583,2.734,2.473,2.514,3.036,2.378,58.75,61.79,312.65,0.002,-0.002,-0.149,0.003,4.391,5.199,70.084,,220.666,,60.155,,69.902,,219.609,,60.311,,70.232,,220.056,,59.982,,69.999,,220.614,,60.174,,70.242,,220.205,,59.716,,70.067,,220.026,,60.061,,93.35,,219.912,,59.396,,69.952,,220.246,,61.343,,10.029,35.64,26.412,40.828,39.6,39.997,25.999,41.062,41.669,42.28,33.476,39.56,25.49,36.487,33.843,36.581,17.046,1.039,3.707,1.819,1.889,626.095,1397.229,1440.809,1376.004,1404.004,,,,,3.657,1.066,1.066,1.075,1.106,0.344,0.344,0.354,0.364,3.674,1.122,1.071,1.091,1.093,0.372,0.378,0.365,0.366,-28.107,-29.037,35.145,-114.261,,-33.779,-25.346,48.073,-107.945,0.459,0.702,0.167,1.039,0.381,0.244,0.385,0.027,0.259,0.01,-0.058,-25.266,48.772,48.772,-28.035,74.077,74.077,-25.301,76.781,76.781,-24.672,38.122,38.122,-24.876,-27.484,-26.139,-24.655,42.813,50.01
4.465,6.297,29.559,33.123,2.734,32.646,72.515,2.592,38.159,100.0,2.349,97.09,94.003,2.335,30.258,30.371,3.074,2.734,2.633,2.606,2.349,2.446,3.056,2.335,58.631,61.846,314.668,0.002,-0.002,-0.149,0.003,4.351,5.256,70.323,,220.548,,60.134,,70.06,,219.362,,60.179,,70.165,,220.544,,60.149,,69.894,,219.524,,60.136,,70.217,,219.256,,60.317,,69.965,,219.766,,60.108,,94.227,,220.237,,59.867,,70.283,,220.122,,60.114,,9.993,37.16,26.412,41.226,39.6,39.976,25.554,41.006,40.042,42.286,33.289,39.54,23.312,36.784,31.843,36.572,17.048,1.019,3.768,1.852,1.916,629.871,1406.279,1432.554,1379.891,1389.902,,,,,3.652,1.069,1.062,1.078,1.107,0.348,0.348,0.358,0.366,3.67,1.118,1.079,1.093,1.09,0.361,0.37,0.356,0.363,-29.153,-30.224,32.693,-118.182,,-34.989,-25.921,45.806,-108.883,0.46,0.696,0.166,1.027,0.376,0.247,0.401,0.027,0.259,0.01,-0.01,-28.198,48.73,48.73,-28.599,73.592,73.592,-27.228,76.21,76.21,-25.818,38.122,38.122,-26.245,-27.507,-26.62,-26.526,42.441,49.968
4.395,6.054,29.405,32.584,2.908,32.646,72.515,2.474,39.607,100.0,2.337,97.748,94.47,2.334,30.281,30.404,3.199,2.908,2.864,2.474,2.401,2.377,3.044,2.334,59.089,62.028,315.05,0.002,-0.002,-0.149,0.003,4.448,5.34,69.916,,220.601,,59.788,,69.699,,220.137,,59.659,,70.08,,220.234,,60.054,,70.12,,222.888,,60.067,,69.78,,219.958,,60.043,,69.871,,220.545,,60.148,,93.079,,220.412,,59.63,,70.002,,220.351,,59.335,,10.021,37.521,26.412,41.195,39.6,40.211,25.43,40.972,41.617,42.299,33.482,39.607,19.323,36.668,33.814,36.598,16.72,0.987,3.753,1.835,1.918,633.69,1431.822,1469.052,1414.796,1422.44,,,,,3.655,1.084,1.069,1.08,1.109,0.349,0.35,0.358,0.368,3.673,1.13,1.083,1.094,1.09,0.368,0.377,0.362,0.364,-26.643,-27.02,33.472,-111.22,,-34.967,-25.643,45.165,-102.728,0.458,0.708,0.176,1.025,0.373,0.25,0.412,0.059,0.262,0.018,-0.021,-24.861,48.543,48.543,-26.328,73.083,73.083,-28.206,75.743,75.743,-25.202,38.122,38.122,-23.063,-25.109,-27.575,-25.565,42.556,49.979
4.029,6.062,27.777,32.585,2.498,31.234,70.663,2.308,41.749,100.0,2.46,98.431,95.065,2.437,30.285,30.409,2.593,2.498,2.759,2.308,2.46,2.508,3.185,2.437,58.87,62.184,312.518,0.002,-0.002,-0.149,0.003,4.401,5.093,69.974,,219.021,,59.977,,70.172,,219.834,,60.364,,70.221,,219.925,,60.052,,69.9,,220.032,,60.076,,70.085,,220.28,,59.717,,70.132,,220.745,,60.145,,92.158,,219.836,,60.078,,70.079,,219.041,,59.737,,10.018,37.076,26.412,41.017,39.6,39.869,25.649,40.558,40.598,41.596,33.99,39.519,22.368,36.652,32.984,36.613,16.741,0.935,3.874,1.925,1.949,637.552,1442.317,1479.128,1410.996,1447.148,,,,,3.655,1.081,1.077,1.083,1.118,0.354,0.356,0.369,0.374,3.673,1.138,1.087,1.104,1.095,0.37,0.378,0.367,0.367,-27.542,-28.982,30.785,-118.228,,-33.453,-25.131,43.679,-105.964,0.459,0.694,0.171,1.034,0.377,0.256,0.366,0.184,0.267,0.01,-0.018,-25.153,47.721,47.721,-27.441,73.065,73.065,-25.708,75.49,75.49,-24.692,38.098,38.098,-24.12,-27.402,-24.349,-23.845,42.073,50.019
4.071,6.071,27.197,35.744,2.602,31.674,71.277,2.229,47.838,100.0,2.274,100.0,100.0,2.366,30.303,30.436,2.658,2.603,2.607,2.229,2.284,2.331,3.092,2.366,59.814,64.147,311.037,0.002,-0.002,-0.149,0.003,4.446,5.407,69.956,,220.164,,59.814,,70.094,,219.769,,60.031,,70.117,,219.62,,59.662,,70.212,,218.523,,59.915,,70.386,,220.957,,60.642,,69.96,,219.339,,59.943,,89.75,,220.75,,60.452,,69.936,,219.617,,60.266,,10.011,37.783,26.212,40.855,39.6,39.474,25.269,39.745,39.996,41.081,33.128,39.498,19.956,36.457,31.462,36.025,15.967,0.998,3.802,1.884,1.918,641.402,1438.64,1431.809,1402.165,1414.479,,,,,3.662,1.081,1.07,1.077,1.109,0.35,0.353,0.358,0.369,3.68,1.139,1.087,1.094,1.092,0.37,0.378,0.365,0.368,-28.402,-30.612,31.422,-113.551,,-34.781,-25.098,43.856,-105.182,0.46,0.711,0.174,1.092,0.399,0.252,0.179,0.181,0.268,0.014,-0.007,-24.455,47.774,47.774,-28.284,73.065,73.065,-24.397,76.499,76.499,-25.098,39.196,39.196,-25.982,-28.711,-25.315,-26.422,43.133,51.559
4.025,5.99,28.736,35.973,2.862,31.717,71.339,2.342,51.697,100.0,2.274,100.0,100.0,2.333,30.317,30.455,3.081,2.862,2.453,2.342,2.274,2.448,3.05,2.333,61.643,64.763,309.417,0.002,-0.002,-0.149,0.003,4.475,5.481,69.944,,219.961,,59.979,,69.548,,220.097,,60.332,,70.028,,219.783,,59.994,,69.743,,218.498,,59.608,,70.459,,219.474,,59.741,,70.032,,220.009,,60.037,,91.055,,220.483,,60.146,,69.986,,218.736,,60.881,,9.958,37.434,26.212,40.838,39.6,39.919,25.382,38.771,40.553,40.6,30.196,39.511,20.307,36.553,31.464,36.056,16.247,0.976,3.746,1.852,1.894,645.244,1447.694,1431.561,1384.377,1428.135,,,,,3.675,1.071,1.069,1.078,1.099,0.353,0.353,0.362,0.368,3.691,1.123,1.085,1.091,1.091,0.376,0.385,0.373,0.378,-27.078,-30.316,25.98,-116.966,,-33.835,-24.914,43.782,-106.532,0.46,0.766,0.211,1.116,0.418,0.253,0.138,0.183,0.273,0.023,-0.013,-24.676,48.142,48.142,-30.316,70.756,70.756,-26.192,76.476,76.476,-24.847,39.63,39.63,-22.093,-29.596,-27.267,-24.042,44.374,52.01
4.44,6.16,29.444,32.565,2.87,31.717,71.339,2.735,51.777,100.0,2.394,100.0,100.0,2.354,30.323,30.464,2.997,2.87,2.782,2.753,2.43,2.394,3.134,2.354,62.251,64.752,310.207,0.002,-0.002,-0.149,0.003,4.486,5.354,70.099,,217.761,,60.08,,70.112,,219.843,,60.042,,70.211,,220.47,,60.063,,70.089,,220.39,,60.011,,69.869,,220.625,,60.14,,69.969,,220.111,,59.626,,90.592,,219.884,,60.296,,70.098,,218.748,,61.113,,9.987,38.255,26.212,41.011,39.6,39.36,25.615,38.952,39.448,40.551,30.428,39.7,21.55,36.55,31.102,35.798,16.279,0.922,3.846,1.864,1.982,649.064,1475.748,1447.576,1405.98,1441.476,,,,,3.671,1.068,1.059,1.06,1.074,0.348,0.348,0.36,0.366,3.689,1.107,1.078,1.077,1.072,0.372,0.382,0.368,0.37,-24.721,-27.813,27.448,-116.635,,-35.002,-25.408,45.951,-104.58,0.46,0.786,0.224,1.127,0.421,0.254,0.026,0.184,0.272,0.014,-0.011,-22.654,48.154,48.154,-27.341,69.713,69.713,-25.781,76.476,76.476,-24.843,39.692,39.692,-22.594,-26.694,-24.557,-23.225,44.463,52.024
4.438,6.237,29.443,32.536,2.929,31.717,71.339,2.842,51.777,100.0,2.717,99.949,99.927,2.45,30.315,30.457,3.179,2.93,3.079,2.863,2.717,2.866,3.228,2.45,62.184,64.741,309.353,0.002,-0.002,-0.149,0.003,4.541,5.436,70.03,,219.909,,59.901,,70.266,,219.792,,60.134,,70.021,,220.079,,59.866,,69.882,,220.795,,59.993,,70.114,,219.884,,59.951,,69.822,,219.916,,59.953,,91.872,,219.905,,60.211,,69.968,,221.377,,59.847,,10.052,36.717,26.212,40.759,39.6,40.131,25.416,39.094,39.987,40.478,31.396,39.633,19.275,36.521,33.86,36.016,16.148,0.908,3.942,1.933,2.009,652.986,1531.922,1459.377,1433.718,1455.71,,,,,3.683,1.075,1.069,1.064,1.061,0.351,0.352,0.355,0.361,3.7,1.096,1.072,1.084,1.077,0.371,0.38,0.367,0.371,-25.668,-29.595,28.12,-115.081,,-30.45,-19.516,52.17,-100.071,0.459,0.785,0.22,1.13,0.43,0.253,0.026,0.183,0.27,0.003,-0.007,-22.923,48.635,48.635,-27.428,69.536,69.536,-19.999,76.476,76.476,-18.811,39.692,39.692,-21.7,-26.752,-21.764,-21.329,44.524,52.018
4.446,6.344,32.75,35.808,2.758,31.662,71.3,2.791,51.777,100.0,2.472,99.949,99.927,2.336,30.315,30.457,2.76,2.811,2.82,2.791,2.472,2.613,3.128,2.336,62.148,64.63,310.858,0.002,-0.002,-0.149,0.003,4.511,5.259,69.953,,219.763,,60.066,,69.72,,220.072,,59.884,,69.921,,219.377,,60.289,,69.697,,219.92,,59.535,,70.291,,219.959,,60.35,,69.97,,219.862,,60.028,,92.502,,219.72,,60.143,,69.864,,220.079,,59.632,,9.97,36.631,26.212,40.76,39.6,40.081,25.937,39.585,40.938,40.486,30.68,40.279,19.461,36.885,33.349,36.192,16.621,0.951,3.752,1.864,1.888,656.833,1448.143,1442.825,1397.839,1426.881,,,,,3.684,1.071,1.06,1.053,1.054,0.343,0.343,0.353,0.361,3.701,1.075,1.057,1.06,1.048,0.342,0.356,0.33,0.333,-22.74,-25.992,32.366,-110.572,,-36.709,-26.32,47.475,-101.862,0.461,0.785,0.222,1.12,0.419,0.248,0.026,0.217,0.199,0.014,-0.01,-20.107,48.71,48.71,-25.658,69.536,69.536,-26.788,77.001,77.001,-26.242,39.918,39.918,-21.74,-26.23,-24.212,-23.904,44.525,52.11
